鼓楼大街,安德里北街,北京地铁8号线
鼓楼大街,什刹海,北京地铁8号线
雍和宫,安定门,北京地铁2号线
雍和宫,东直门,北京地铁2号线
雍和宫,北新桥,北京地铁5号线
雍和宫,和平里北街,北京地铁5号线
东直门,雍和宫,北京地铁2号线
东直门,东四十条,北京地铁2号线
东直门,柳芳,北京地铁13号线
东直门,三元桥,北京地铁机场线
朝阳门,东四十条,北京地铁2号线
朝阳门,建国门,北京地铁2号线
朝阳门,东四,北京地铁6号线
朝阳门,东大桥,北京地铁6号线
崇文门,建国门,北京地铁2号线
崇文门,前门,北京地铁2号线
崇文门,磁器口,北京地铁5号线
崇文门,东单,北京地铁5号线
宣武门,和平门,北京地铁2号线
宣武门,长椿街,北京地铁2号线
宣武门,菜市口,北京地铁4号线
宣武门,西单,北京地铁4号线
车公庄,阜成门,北京地铁2号线
车公庄,西直门,北京地铁2号线
车公庄,车公庄西,北京地铁6号线
车公庄,平安里,北京地铁6号线
西苑,圆明园,北京地铁4号线
西苑,北宫门,北京地铁4号线
西苑,农大南路,北京地铁16号线
海淀黄庄,人民大学,北京地铁4号线
海淀黄庄,中关村,北京地铁4号线
海淀黄庄,苏州街,北京地铁10号线
海淀黄庄,知春里,北京地铁10号线
国家图书馆,动物园,北京地铁4号线
国家图书馆,魏公村,北京地铁4号线
国家图书馆,白石桥南,北京地铁9号线
平安里,西四,北京地铁4号线
平安里,新街口,北京地铁4号线
平安里,车公庄,北京地铁6号线
平安里,北海北,北京地铁6号线
北京南站,永定门外,北京地铁14号线东段
角门西,公益西桥,北京地铁4号线
角门西,马家堡,北京地铁4号线
角门西,角门东,北京地铁10号线
角门西,草桥,北京地铁10号线
立水桥,立水桥南,北京地铁5号线
立水桥,天通苑南,北京地铁5号线
立水桥,霍营,北京地铁13号线
立水桥,北苑,北京地铁13号线
大屯路东,惠新西街北口,北京地铁5号线
大屯路东,北苑路北,北京地铁5号线
大屯路东,安立路,北京地铁15号线
大屯路东,关庄,北京地铁15号线
惠新西街南口,和平西桥,北京地铁5号线
惠新西街南口,惠新西街北口,北京地铁5号线
惠新西街南口,安贞门,北京地铁10号线
惠新西街南口,芍药居,北京地铁10号线
东四,灯市口,北京地铁5号线
东四,张自忠路,北京地铁5号线
东四,南锣鼓巷,北京地铁6号线
东四,朝阳门,北京地铁6号线
蒲黄榆,刘家窑,北京地铁5号线
蒲黄榆,天坛东门,北京地铁5号线
蒲黄榆,景泰,北京地铁14号线东段
蒲黄榆,方庄,北京地铁14号线东段
宋家庄,刘家窑,北京地铁5号线
宋家庄,成寿寺,北京地铁10号线
宋家庄,石榴庄,北京地铁10号线
宋家庄,肖村,北京地铁亦庄线
慈寿寺,海淀五路居,北京地铁6号线
慈寿寺,花园桥,北京地铁6号线
慈寿寺,西钓鱼台,北京地铁10号线
慈寿寺,车道沟,北京地铁10号线
白石桥南,花园桥,北京地铁6号线
白石桥南,车公庄西,北京地铁6号线
白石桥南,白堆子,北京地铁9号线
白石桥南,国家图书馆,北京地铁9号线
南锣鼓巷,北海北,北京地铁6号线
南锣鼓巷,东四,北京地铁6号线
南锣鼓巷,什刹海,北京地铁8号线
金台路,呼家楼,北京地铁6号线
金台路,十里堡,北京地铁6号线
金台路,大望路,北京地铁14号线东段
金台路,朝阳公园,北京地铁14号线东段
菜市口,陶然亭,北京地铁4号线
菜市口,宣武门,北京地铁4号线
菜市口,广安门内,北京地铁7号线
菜市口,虎坊桥,北京地铁7号线
磁器口,天坛东门,北京地铁5号线
磁器口,崇文门,北京地铁5号线
磁器口,桥湾,北京地铁7号线
磁器口,广渠门内,北京地铁7号线
九龙山,双井,北京地铁7号线
九龙山,大郊亭,北京地铁7号线
九龙山,平乐园,北京地铁14号线东段
九龙山,大望路,北京地铁14号线东段
朱辛庄,育知路,北京地铁8号线
朱辛庄,生命科学园,北京地铁昌平线
朱辛庄,巩华城,北京地铁昌平线
霍营,回龙观东大街,北京地铁8号线
霍营,育新,北京地铁8号线
霍营,回龙观,北京地铁13号线
霍营,立水桥,北京地铁13号线
奥林匹克公园,森林公园南门,北京地铁8号线
奥林匹克公园,奥体中心,北京地铁8号线
奥林匹克公园,北沙滩,北京地铁15号线
奥林匹克公园,安立路,北京地铁15号线
郭公庄,丰台科技园,北京地铁9号线
郭公庄,大葆台,北京地铁房山线
郭公庄,首经贸,北京地铁房山线
七里庄,丰台东大街,北京地铁9号线
七里庄,六里桥,北京地铁9号线
六里桥,七里庄,北京地铁9号线
六里桥,六里桥东,北京地铁9号线
六里桥,西局,北京地铁10号线
六里桥,莲花桥,北京地铁10号线
西局,泥洼,北京地铁10号线
西局,六里桥,北京地铁10号线
西局,大井,北京地铁14号线西段
巴沟,巴沟,北京地铁10号线
巴沟,苏州街,北京地铁10号线
巴沟,颐和园西门,北京地铁西郊线
知春路,知春里,北京地铁10号线
知春路,西土城,北京地铁10号线
知春路,大钟寺,北京地铁13号线
知春路,五道口,北京地铁13号线
北土城,奥体中心,北京地铁8号线
北土城,安华桥,北京地铁8号线
北土城,健德门,北京地铁10号线
北土城,安贞门,北京地铁10号线
芍药居,惠新西街南口,北京地铁10号线
芍药居,太阳宫,北京地铁10号线
芍药居,望京西,北京地铁13号线
芍药居,光熙门,北京地铁13号线
三元桥,太阳宫,北京地铁10号线
三元桥,亮马桥,北京地铁10号线
三元桥,东直门,北京地铁机场线
三元桥,T3航站楼,北京地铁机场线
呼家楼,东大桥,北京地铁6号线
呼家楼,金台路,北京地铁6号线
呼家楼,团结湖,北京地铁10号线
呼家楼,金台夕照,北京地铁10号线
十里河,潘家园,北京地铁10号线
十里河,分钟寺,北京地铁10号线
十里河,方庄,北京地铁14号线东段
十里河,北工大西门,北京地铁14号线东段
西二旗,上地,北京地铁13号线
西二旗,龙泽,北京地铁13号线
西二旗,生命科学园,北京地铁昌平线
望京西,北苑,北京地铁13号线
望京西,芍药居,北京地铁13号线
望京西,关庄,北京地铁15号线
望京西,望京,北京地铁15号线
望京,阜通,北京地铁14号线东段
望京,东湖渠,北京地铁14号线东段
望京,望京西,北京地铁15号线
望京,望京东,北京地铁15号线
阎村东,苏庄,北京地铁房山线
阎村东,紫草坞,北京地铁燕房线
北京西站,湾子,北京地铁7号线
北京西站,六里桥东,北京地铁9号线
北京西站,军事博物馆,北京地铁9号线
